Port_IDs,Total_PnL,Total_Investment,ROI,Total_Positions,Win_Positions,Win_Rate,Mean_Return,Std_Return,Sharpe_Ratio,MDD,Score
4029299190618134272,3354.14587637,1711583011.7746706,0.00019596746715148938,230,72,31.30434782608696,14.583242940739131,61.13463890921539,0.23821589855737055,0.53788037,6.22481705102475
4029422834086627072,2799.90254984,386148383.80410403,0.000725084622200675,102,38,37.254901960784316,27.450024998431374,53.65333010096718,0.5112455265462993,0.0,7.604571575507414
4029506971304830209,2413.6540000200002,10987.1664470006,21.96793879170645,52,3,5.769230769230769,46.4164230773077,189.5265416438382,0.24480171840256928,1.2715041199999177,7.563367482878877
4029507714735307777,1537.89995998,14286.162189834802,10.764962202895049,53,2,3.7735849056603774,29.01698037698113,148.15741753598593,0.1957173718280967,0.0,4.042920853549019
4029749871687083265,3662.13654822,1026007.210431799,0.3569308783589129,856,367,42.873831775700936,4.278196902126168,12.089494478313068,0.3522229080599526,0.0,8.787512491065847
4030392204221219329,1347.75800996,637552.5456974684,0.2113955969677107,85,8,9.411764705882353,15.855976587764706,78.99172159911392,0.20047640774476227,0.0,2.0059145425902125
4030395639953224449,4413.76154738,3061250086.4598,0.00014418167162828305,492,86,17.479674796747968,8.971060055650407,53.45086836763105,0.16746332340357295,57.609999730000254,-7.975782735127897
4030555430101054209,3358.38032001,1826763510.1089783,0.00018384319050743743,121,32,26.446280991735538,27.755209256280992,85.64144861988083,0.32385264031886696,0.0,5.38646714339992
4030565764341697025,2789.87828996,1154369007.7905765,0.00024167993692933022,105,51,48.57142857142857,26.57026942819048,79.81476645805331,0.3326485888064834,4.030795650000002,9.007993664908739
4030626027667524352,3796.34803991,8459111368.917517,4.487880433705421e-05,233,116,49.78540772532189,16.293339227081546,77.42293008726189,0.21018759182505983,670.8059999999987,-124.14104871374656
4030635536196756737,2581.61417484,18904733762.075165,1.365591394901833e-05,1294,679,52.47295208655333,1.9950650501081917,22.045104930625588,0.08959200041567432,47.186786249999955,1.0841148642095622
4030708912786799105,1612.84376999,6948.1577463370995,23.212538184531752,60,2,3.3333333333333335,26.880729499833333,145.9789865039393,0.18400408266369547,0.0,7.6856293468253005
4031173908980084736,5360.42572991,3237159968.4242682,0.00016559038732087312,225,85,37.77777777777778,23.824114355155555,80.58573548919055,0.2953886839979086,80.89999999999964,-8.535778162128803
4031181049693676544,4545.2423384,2145708597.6242115,0.0002118294321713871,302,73,24.17218543046358,15.050471319205299,70.18042217706812,0.21416900686751064,22.344964960000084,0.4297583449826039
4031408429897920512,1351.26659997,1147222.7663658,0.11778589473521127,82,4,4.878048780487805,16.478860975243904,104.40852722167254,0.15763904934986445,0.0,1.0582372393230837
4031414524297538817,2726.79561774,77751079.75608894,0.0035070839225566585,244,90,36.885245901639344,11.175391875983607,37.46653485206032,0.29774282356325676,17.582599899999998,3.9509041725736136
4031451549482615297,3124.54121527,1030278881.2041165,0.00030327140275051147,114,44,38.59649122807017,27.408256274298246,121.65111972269057,0.2251377244757883,3.9002427300000004,7.006881998377596
4031493134338259457,9082.69828786,100999598306.55759,8.992806347894442e-06,1889,683,36.156696664902064,4.8082044933086285,30.799317785059397,0.15546462836366343,3682.1097992,-729.1439784206685
4031673021422897664,1984.71719999,20630313281.697624,9.62039292806455e-06,229,72,31.4410480349345,8.666887336200872,32.27342192801491,0.26792595329641666,64.52999999999997,-6.537409720906292
4032403303704824321,2060.57051952,2722276320.511587,7.569292301425024e-05,223,123,55.15695067264574,9.240226544932735,85.68964025801907,0.10760024802496335,1104.51520996,-209.83934907518645
4033614723417828608,4602.23981649,56972933999.09206,8.077940687701537e-06,516,115,22.28682170542636,8.919069411802324,81.98706904434383,0.1085423532702351,647.2944777400007,-124.96896607755161
4033639786957934336,2848.14185731,1488398725.2135038,0.0001913561070069747,149,25,16.778523489932887,19.115046022214766,89.15082291255942,0.21418810728133714,0.0,3.420018537003081
4034359562055356161,5284.65441593,140687842760.8269,3.756297852198966e-06,799,391,48.93617021276596,6.614085626946183,42.015891151694035,0.15694265779437877,1659.353950150005,-322.0364720632201
4034786679304751616,2521.07586938,161115.66884893988,1.5647614458552321,321,123,38.31775700934579,7.853818907725857,37.71925211204646,0.20768754598991523,0.0,8.195286099422702
4035034554469394176,2517.32079973,462048.33941748,0.544817627286286,395,66,16.70886075949367,6.372964049949367,58.48488814233261,0.108625736523397,632.4248999399999,-122.94717482695836
4035430878731345664,2493.75041995,206719209.3203109,0.0012063467290482617,89,43,48.31460674157304,28.01966763988764,59.662106359390805,0.4693040415171413,0.0,9.804074464788465
4036548677626662656,3296.87667987,2035020892.704852,0.0001620070187823944,147,68,46.25850340136054,22.427732516122447,92.41801269752129,0.24246066174850173,0.0,9.324487480902294
4037073643537925121,1540.4004996200001,572791.7498801583,0.2689285416457706,446,83,18.609865470852018,3.453812779417041,21.006449977468687,0.163464687422202,0.0,3.8516910628907954
4037121179310444801,7237.92173826,19529665726.23153,3.70611655095473e-05,1595,772,48.40125391849529,4.537881967561129,41.59314552723116,0.10862082947305003,1198.3317800000032,-229.95350784911
4037179073830813185,2331.43490998,1220228323.6004667,0.00019106546413385586,73,31,42.465753424657535,31.937464520273974,132.75882379033902,0.24041689741602423,0.0,8.565333073795555
4037282461943784704,4760.3656195,6511987433.496967,7.310157871333088e-05,504,136,26.984126984126984,9.445169879960318,78.82467439298613,0.11957131383721867,1680.7088622099998,-330.70905372054983
4037511388357114368,3552.34051692,4454345222.8789835,7.975000452757925e-05,953,413,43.33683105981112,3.72753464524659,42.298800663681384,0.08765105835329168,635.45101241,-118.39651702753042
4037717032428033792,1897.3229995,548541.5462750191,0.3458850131560956,317,102,32.17665615141956,5.985246055205047,26.94710141433821,0.22136874625153619,0.0,6.605507358106201
4037785885739608577,1934.5792352600001,661760.5999568731,0.29233823158799066,254,59,23.228346456692915,7.616453682125985,34.14322392892085,0.2224878850907646,0.0,4.80011712634221
4038768306117031680,1741.91425988,1695116.0198657892,0.10276076914298267,100,22,22.0,17.4191425988,129.00426692969867,0.1348726132313261,0.0,4.471290014712293
4039129759104249600,1264.28919972,540518.57273811,0.2339030078680698,133,59,44.3609022556391,9.505933832481203,18.209114968437053,0.5209442550570821,0.0,9.098634630005366
4039279455324236544,1038.80741926,56511.3951396792,1.83822646157006,327,181,55.35168195718655,3.176781098654434,6.734982667718051,0.4687140642225313,0.0,11.762418549175088
4040382575336130560,0.0,10911.0006006,0.0,76,0,0.0,0.0,0.0,-inf,0.0,-inf
4040843843196854529,2151.70406,773975337.0829549,0.0002780067990421483,59,19,32.20338983050847,36.46956033898305,106.73988283609388,0.34148023560184854,0.0,6.543205438821962
4041804592937345281,-776.34299969,1587280527.166213,-4.891025791616133e-05,368,85,23.097826086956523,-2.1096277165489132,27.071103383507985,-0.07866793186739134,1026.62085938,-200.7282217112463
4041860229502600193,2327.33599982,23325630.700016,0.009977590873109397,97,38,39.175257731958766,23.993154637319588,52.47921592033519,0.45681236308315765,0.0,7.975088532578633
